snowgrid,location,date_detected,snow_depth_cm,Observer,Comments
Agnes,B11_1,4/22/2022 11:00,49,LGH,
Agnes,B11_1,4/23/2022 11:00,48,LGH,
Agnes,B11_1,4/24/2022 11:00,45,LGH,
Agnes,B11_1,4/25/2022 11:00,42,LGH,
Agnes,B11_1,4/26/2022 11:00,39,LGH,
Agnes,B11_1,4/27/2022 11:00,34,LGH,
Agnes,B11_1,4/28/2022 11:00,30,LGH,
Agnes,B11_1,4/29/2022 11:00,28,LGH,
Agnes,B11_1,4/30/2022 11:00,25,LGH,
Jo,B8_1,10/1/2019 11:00,0,EMM,
Jo,B8_1,10/2/2019 11:00,0,EMM,
Jo,B8_1,10/3/2019 11:00,0,EMM,
Jo,B8_1,10/4/2019 11:00,0,EMM,
Jo,B8_1,10/5/2019 11:00,0,EMM,
Jo,B8_1,10/6/2019 11:00,8,EMM,
Jo,B8_1,10/7/2019 11:00,10,EMM,
Jo,B8_1,10/8/2019 11:00,10,EMM,
Jo,B8_1,10/9/2019 11:00,7,EMM,
Jo,B8_1,10/10/2019 11:00,5,EMM,
Jo,B8_1,10/11/2019 11:00,5,EMM,
Jo,B8_1,10/12/2019 11:00,10,EMM,
Jo,B8_1,10/13/2019 11:00,9,EMM,
Jo,B8_1,10/14/2019 11:00,8,EMM,
Jo,B8_1,10/15/2019 11:00,12,EMM,
Jo,B8_1,10/16/2019 11:00,12,EMM,
Jo,B8_1,10/17/2019 11:00,12,EMM,
Jo,B8_1,10/18/2019 11:00,11,EMM,
Jo,B8_1,10/19/2019 11:00,11,EMM,
Jo,B8_1,10/20/2019 11:00,11,EMM,
Jo,B8_1,10/21/2019 11:00,11,EMM,
Jo,B8_1,10/22/2019 11:00,11,EMM,
Jo,B8_1,10/23/2019 11:00,10,EMM,
Jo,B8_1,10/24/2019 11:00,9,EMM,
Jo,B8_1,10/25/2019 11:00,9,EMM,
Jo,B8_1,10/26/2019 11:00,9,EMM,
Jo,B8_1,10/27/2019 11:00,9,EMM,
Jo,B8_1,10/28/2019 11:00,9,EMM,
Jo,B8_1,10/29/2019 11:00,7,EMM,
Jo,B8_1,10/30/2019 11:00,7,EMM,
Jo,B8_1,10/31/2019 11:00,7,EMM,
Jo,B8_1,11/1/2019 11:00,7,EMM,
Jo,B8_1,11/2/2019 11:00,7,EMM,
Jo,B8_1,11/3/2019 11:00,7,EMM,
Jo,B8_1,11/4/2019 11:00,7,EMM,
Jo,B8_1,11/5/2019 11:00,7,EMM,
Jo,B8_1,11/6/2019 11:00,7,EMM,
Jo,B8_1,11/7/2019 11:00,7,EMM,
Jo,B8_1,11/8/2019 11:00,7,EMM,
Jo,B8_1,11/9/2019 11:00,8,EMM,
Jo,B8_1,11/10/2019 11:00,8,EMM,
Jo,B8_1,11/11/2019 11:00,8,EMM,
Jo,B8_1,11/12/2019 11:00,8,EMM,
Jo,B8_1,11/13/2019 11:00,8,EMM,
Jo,B8_1,11/14/2019 11:00,11,EMM,
Jo,B8_1,11/15/2019 11:00,11,EMM,
Jo,B8_1,11/16/2019 11:00,11,EMM,
Jo,B8_1,11/17/2019 11:00,13,EMM,
Jo,B8_1,11/18/2019 11:00,12,EMM,
Jo,B8_1,11/19/2019 11:00,12,EMM,
Jo,B8_1,11/20/2019 11:00,11,EMM,
Jo,B8_1,11/21/2019 11:00,11,EMM,
Jo,B8_1,11/22/2019 11:00,11,EMM,
Jo,B8_1,11/23/2019 11:00,11,EMM,
Jo,B8_1,11/24/2019 11:00,11,EMM,
Jo,B8_1,11/25/2019 11:00,11,EMM,
Jo,B8_1,11/26/2019 11:00,13,EMM,
Jo,B8_1,11/27/2019 11:00,13,EMM,
Jo,B8_1,11/28/2019 11:00,12,EMM,
Jo,B8_1,11/29/2019 11:00,12,EMM,
Jo,B8_1,11/30/2019 11:00,12,EMM,
Jo,B8_1,12/1/2019 11:00,12,EMM,
Jo,B8_1,12/2/2019 11:00,12,EMM,
Jo,B8_1,12/3/2019 11:00,13,EMM,
Jo,B8_1,12/4/2019 11:00,15,EMM,
Jo,B8_1,12/5/2019 11:00,15,EMM,
Jo,B8_1,12/6/2019 11:00,15,EMM,
Jo,B8_1,12/7/2019 11:00,15,EMM,
Jo,B8_1,12/8/2019 11:00,15,EMM,
Jo,B8_1,12/9/2019 11:00,15,EMM,
Jo,B8_1,12/10/2019 11:00,15,EMM,
Jo,B8_1,12/11/2019 11:00,15,EMM,
Jo,B8_1,12/12/2019 11:00,17,EMM,
Jo,B8_1,12/13/2019 11:00,17,EMM,
Jo,B8_1,12/14/2019 11:00,17,EMM,
Jo,B8_1,12/15/2019 11:00,17,EMM,
Jo,B8_1,12/16/2019 11:00,17,EMM,
Jo,B8_1,12/17/2019 11:00,17,EMM,
Jo,B8_1,12/18/2019 11:00,17,EMM,
Jo,B8_1,12/19/2019 11:00,18,EMM,
Jo,B8_1,12/20/2019 11:00,19,EMM,
Jo,B8_1,12/21/2019 11:00,19,EMM,
Jo,B8_1,12/22/2019 11:00,19,EMM,
Jo,B8_1,12/23/2019 11:00,20,EMM,
Jo,B8_1,12/24/2019 11:00,20,EMM,
Jo,B8_1,12/25/2019 11:00,19,EMM,
Jo,B8_1,12/26/2019 11:00,18,EMM,
Jo,B8_1,12/27/2019 11:00,23,EMM,
Jo,B8_1,12/28/2019 11:00,32,EMM,
Jo,B8_1,12/29/2019 11:00,28,EMM,
Jo,B8_1,12/30/2019 11:00,27,EMM,
Jo,B8_1,12/31/2019 11:00,26,EMM,
Jo,B8_1,1/1/2020 11:00,26,EMM,
Jo,B8_1,1/2/2020 11:00,26,EMM,
Jo,B8_1,1/3/2020 11:00,27,EMM,
Jo,B8_1,1/4/2020 11:00,27,EMM,
Jo,B8_1,1/5/2020 11:00,27,EMM,
Jo,B8_1,1/6/2020 11:00,26,EMM,
Jo,B8_1,1/7/2020 11:00,26,EMM,
Jo,B8_1,1/8/2020 11:00,26,EMM,
Jo,B8_1,1/9/2020 11:00,26,EMM,
Jo,B8_1,1/10/2020 11:00,26,EMM,
Jo,B8_1,1/11/2020 11:00,26,EMM,
Jo,B8_1,1/12/2020 11:00,26,EMM,
Jo,B8_1,1/13/2020 11:00,26,EMM,
Jo,B8_1,1/14/2020 11:00,26,EMM,
Jo,B8_1,1/15/2020 11:00,26,EMM,
Jo,B8_1,1/16/2020 11:00,26,EMM,
Jo,B8_1,1/17/2020 11:00,26,EMM,
Jo,B8_1,1/18/2020 11:00,26,EMM,
Jo,B8_1,1/19/2020 11:00,26,EMM,
Jo,B8_1,1/20/2020 11:00,26,EMM,
Jo,B8_1,1/21/2020 11:00,26,EMM,
Jo,B8_1,1/22/2020 11:00,26,EMM,
Jo,B8_1,1/23/2020 11:00,28,EMM,
Jo,B8_1,1/24/2020 11:00,34,EMM,
Jo,B8_1,1/25/2020 11:00,35,EMM,
Jo,B8_1,1/26/2020 11:00,51,EMM,
Jo,B8_1,1/27/2020 11:00,54,EMM,
Jo,B8_1,1/28/2020 11:00,52,EMM,
Jo,B8_1,1/29/2020 11:00,58,EMM,
Jo,B8_1,1/30/2020 11:00,58,EMM,
Jo,B8_1,1/31/2020 11:00,55,EMM,
Jo,B8_1,2/1/2020 11:00,53,EMM,
Jo,B8_1,2/2/2020 11:00,53,EMM,
Jo,B8_1,2/3/2020 11:00,53,EMM,
Jo,B8_1,2/4/2020 11:00,53,EMM,
Jo,B8_1,2/5/2020 11:00,53,EMM,
Jo,B8_1,2/6/2020 11:00,51,EMM,
Jo,B8_1,2/7/2020 11:00,50,EMM,
Jo,B8_1,2/8/2020 11:00,48,EMM,
Jo,B8_1,2/9/2020 11:00,48,EMM,
Jo,B8_1,2/10/2020 11:00,48,EMM,
Jo,B8_1,2/11/2020 11:00,55,EMM,
Jo,B8_1,2/12/2020 11:00,55,EMM,
Jo,B8_1,2/13/2020 11:00,55,EMM,
Jo,B8_1,2/14/2020 11:00,55,EMM,
Jo,B8_1,2/15/2020 11:00,55,EMM,
Jo,B8_1,2/16/2020 11:00,54,EMM,
Jo,B8_1,2/17/2020 11:00,54,EMM,
Jo,B8_1,2/18/2020 11:00,52,EMM,
Jo,B8_1,2/19/2020 11:00,52,EMM,
Jo,B8_1,2/20/2020 11:00,51,EMM,
Jo,B8_1,2/21/2020 11:00,52,EMM,
Jo,B8_1,2/22/2020 11:00,51,EMM,
Jo,B8_1,2/23/2020 11:00,55,EMM,
Jo,B8_1,2/24/2020 11:00,55,EMM,
Jo,B8_1,2/25/2020 11:00,55,EMM,
Jo,B8_1,2/26/2020 11:00,55,EMM,
Jo,B8_1,2/27/2020 11:00,55,EMM,
Jo,B8_1,2/28/2020 11:00,57,EMM,
Jo,B8_1,2/29/2020 11:00,57,EMM,
Jo,B8_1,3/1/2020 11:00,56,EMM,
Jo,B8_1,3/2/2020 11:00,55,EMM,
Jo,B8_1,3/3/2020 11:00,55,EMM,
Jo,B8_1,3/4/2020 11:00,55,EMM,
Jo,B8_1,3/5/2020 11:00,57,EMM,
Jo,B8_1,3/6/2020 11:00,57,EMM,
Jo,B8_1,3/7/2020 11:00,57,EMM,
Jo,B8_1,3/8/2020 11:00,57,EMM,
Jo,B8_1,3/9/2020 11:00,57,EMM,
Jo,B8_1,3/10/2020 11:00,57,EMM,
Jo,B8_1,3/11/2020 11:00,57,EMM,
Jo,B8_1,3/12/2020 11:00,57,EMM,
Jo,B8_1,3/13/2020 11:00,57,EMM,
Jo,B8_1,3/14/2020 11:00,56,EMM,
Jo,B8_1,3/15/2020 11:00,56,EMM,
Jo,B8_1,3/16/2020 11:00,56,EMM,
Jo,B8_1,3/17/2020 11:00,56,EMM,
Jo,B8_1,3/18/2020 11:00,56,EMM,
Jo,B8_1,3/19/2020 11:00,56,EMM,
Jo,B8_1,3/20/2020 11:00,59,EMM,
Jo,B8_1,3/21/2020 11:00,57,EMM,
Jo,B8_1,3/22/2020 11:00,59,EMM,
Jo,B8_1,3/23/2020 11:00,58,EMM,
Jo,B8_1,3/24/2020 11:00,57,EMM,
Jo,B8_1,3/25/2020 11:00,57,EMM,
Jo,B8_1,3/26/2020 11:00,59,EMM,
Jo,B8_1,3/27/2020 11:00,58,EMM,
Jo,B8_1,3/28/2020 11:00,58,EMM,
Jo,B8_1,3/29/2020 11:00,58,EMM,
Jo,B8_1,3/30/2020 11:00,57,EMM,
Jo,B8_1,3/31/2020 11:00,57,EMM,
Jo,B8_1,4/1/2020 11:00,57,EMM,
Jo,B8_1,4/2/2020 11:00,57,EMM,
Jo,B8_1,4/3/2020 11:00,57,EMM,
Jo,B8_1,4/4/2020 11:00,58,EMM,
Jo,B8_1,4/5/2020 11:00,57,EMM,
Jo,B8_1,4/6/2020 11:00,57,EMM,
Jo,B8_1,4/7/2020 11:00,59,EMM,
Jo,B8_1,4/8/2020 11:00,63,EMM,
Jo,B8_1,4/9/2020 11:00,63,EMM,
Jo,B8_1,4/10/2020 11:00,62,EMM,
Jo,B8_1,4/11/2020 11:00,60,EMM,
Jo,B8_1,4/12/2020 11:00,60,EMM,
Jo,B8_1,4/13/2020 11:00,59,EMM,
Jo,B8_1,4/14/2020 11:00,56,EMM,
Jo,B8_1,4/15/2020 11:00,54,EMM,
Jo,B8_1,4/16/2020 11:00,50,EMM,
Jo,B8_1,4/17/2020 11:00,41,EMM,
Jo,B8_1,4/18/2020 11:00,38,EMM,
Jo,B8_1,4/19/2020 11:00,35,EMM,
Jo,B8_1,4/20/2020 11:00,30,EMM,
Jo,B8_1,4/21/2020 11:00,28,EMM,
Jo,B8_1,4/22/2020 11:00,27,EMM,
Jo,B8_1,4/23/2020 11:00,26,EMM,
Jo,B8_1,4/24/2020 11:00,24,EMM,
Jo,B8_1,4/25/2020 11:00,26,EMM,
Jo,B8_1,4/26/2020 11:00,26,EMM,
Jo,B8_1,4/27/2020 11:00,24,EMM,
Jo,B8_1,4/28/2020 11:00,22,EMM,
Jo,B8_1,4/29/2020 11:00,20,EMM,
Jo,B8_1,4/30/2020 11:00,19,EMM,
Jo,B8_1,10/1/2020 11:00,0,EMM,
Jo,B8_1,10/2/2020 11:00,0,EMM,
Jo,B8_1,10/3/2020 11:00,0,EMM,
Jo,B8_1,10/4/2020 11:00,0,EMM,
Jo,B8_1,10/5/2020 11:00,0,EMM,
Jo,B8_1,10/6/2020 11:00,0,EMM,
Jo,B8_1,10/7/2020 11:00,0,EMM,
Jo,B8_1,10/8/2020 11:00,0,EMM,
Jo,B8_1,10/9/2020 11:00,0,EMM,
Jo,B8_1,10/10/2020 11:00,0,EMM,
Jo,B8_1,10/11/2020 11:00,0,EMM,
Jo,B8_1,10/12/2020 11:00,0,EMM,
Jo,B8_1,10/13/2020 11:00,0,EMM,
Jo,B8_1,10/14/2020 11:00,0,EMM,
Jo,B8_1,10/15/2020 11:00,0,EMM,
Jo,B8_1,10/16/2020 11:00,2,EMM,
Jo,B8_1,10/17/2020 11:00,2,EMM,
Jo,B8_1,10/18/2020 11:00,2,EMM,
Jo,B8_1,10/19/2020 11:00,2,EMM,
Jo,B8_1,10/20/2020 11:00,2,EMM,
Jo,B8_1,10/21/2020 11:00,2,EMM,
Jo,B8_1,10/22/2020 11:00,2,EMM,
Jo,B8_1,10/23/2020 11:00,2,EMM,
Jo,B8_1,10/24/2020 11:00,2,EMM,
Jo,B8_1,10/25/2020 11:00,2,EMM,
Jo,B8_1,10/26/2020 11:00,2,EMM,
Jo,B8_1,10/27/2020 11:00,1,EMM,"Patchy minimal cover, 0 in places 1 at base of pole"
Jo,B8_1,10/28/2020 11:00,1,EMM,
Jo,B8_1,10/29/2020 11:00,1,EMM,
Jo,B8_1,10/30/2020 11:00,1,EMM,
Jo,B8_1,10/31/2020 11:00,3,EMM,
Jo,B8_1,11/1/2020 11:00,5,EMM,
Jo,B8_1,11/2/2020 11:00,10,EMM,
Jo,B8_1,11/3/2020 11:00,10,EMM,
Jo,B8_1,11/4/2020 11:00,10,EMM,
Jo,B8_1,11/5/2020 11:00,10,EMM,
Jo,B8_1,11/6/2020 11:00,10,EMM,
Jo,B8_1,11/7/2020 11:00,10,EMM,
Jo,B8_1,11/8/2020 11:00,10,EMM,
Jo,B8_1,11/9/2020 11:00,10,EMM,
Jo,B8_1,11/10/2020 11:00,10,EMM,
Jo,B8_1,11/11/2020 11:00,10,EMM,
Jo,B8_1,11/12/2020 11:00,10,EMM,
Jo,B8_1,11/13/2020 11:00,10,EMM,
Jo,B8_1,11/14/2020 11:00,12,EMM,
Jo,B8_1,11/15/2020 11:00,15,EMM,
Jo,B8_1,11/16/2020 11:00,15,EMM,
Jo,B8_1,11/17/2020 11:00,15,EMM,
Jo,B8_1,11/18/2020 11:00,15,EMM,
Jo,B8_1,11/19/2020 11:00,15,EMM,
Jo,B8_1,11/20/2020 11:00,15,EMM,
Jo,B8_1,11/21/2020 11:00,15,EMM,
Jo,B8_1,11/22/2020 11:00,15,EMM,
Jo,B8_1,11/23/2020 11:00,15,EMM,
Jo,B8_1,11/24/2020 11:00,20,EMM,
Jo,B8_1,11/25/2020 11:00,20,EMM,
Jo,B8_1,11/26/2020 11:00,17,EMM,
Jo,B8_1,11/27/2020 11:00,17,EMM,
Jo,B8_1,11/28/2020 11:00,17,EMM,
Jo,B8_1,11/29/2020 11:00,28,EMM,
Jo,B8_1,11/30/2020 11:00,28,EMM,
Jo,B8_1,12/1/2020 11:00,45,EMM,
Jo,B8_1,12/2/2020 11:00,57,EMM,
Jo,B8_1,12/3/2020 11:00,65,EMM,
Jo,B8_1,12/4/2020 11:00,63,EMM,
Jo,B8_1,12/5/2020 11:00,63,EMM,
Jo,B8_1,12/6/2020 11:00,63,EMM,
Jo,B8_1,12/7/2020 11:00,60,EMM,
Jo,B8_1,12/8/2020 11:00,58,EMM,
Jo,B8_1,12/9/2020 11:00,58,EMM,
Jo,B8_1,12/10/2020 11:00,58,EMM,
Jo,B8_1,12/11/2020 11:00,58,EMM,
Jo,B8_1,12/12/2020 11:00,58,EMM,
Jo,B8_1,12/13/2020 11:00,58,EMM,
Jo,B8_1,12/14/2020 11:00,58,EMM,
Jo,B8_1,12/15/2020 11:00,55,EMM,
Jo,B8_1,12/16/2020 11:00,56,EMM,
Jo,B8_1,12/17/2020 11:00,56,EMM,
Jo,B8_1,12/18/2020 11:00,62,EMM,
Jo,B8_1,12/19/2020 11:00,60,EMM,
Jo,B8_1,12/20/2020 11:00,60,EMM,
Jo,B8_1,12/21/2020 11:00,60,EMM,
Jo,B8_1,12/22/2020 11:00,58,EMM,
Jo,B8_1,12/23/2020 11:00,60,EMM,
Jo,B8_1,12/24/2020 11:00,58,EMM,
Jo,B8_1,12/25/2020 11:00,58,EMM,
Jo,B8_1,12/26/2020 11:00,58,EMM,
Jo,B8_1,12/27/2020 11:00,56,EMM,
Jo,B8_1,12/28/2020 11:00,56,EMM,
Jo,B8_1,12/29/2020 11:00,56,EMM,
Jo,B8_1,12/30/2020 11:00,56,EMM,
Jo,B8_1,12/31/2020 11:00,54,EMM,
Jo,B8_1,1/1/2021 11:00,54,EMM,
Jo,B8_1,1/2/2021 11:00,54,EMM,
Jo,B8_1,1/3/2021 11:00,54,EMM,
Jo,B8_1,1/4/2021 11:00,54,EMM,
Jo,B8_1,1/5/2021 11:00,54,EMM,
Jo,B8_1,1/6/2021 11:00,58,EMM,
Jo,B8_1,1/7/2021 11:00,58,EMM,
Jo,B8_1,1/8/2021 11:00,58,EMM,
Jo,B8_1,1/9/2021 11:00,58,EMM,
Jo,B8_1,1/10/2021 11:00,58,EMM,
Jo,B8_1,1/11/2021 11:00,58,EMM,
Jo,B8_1,1/12/2021 11:00,57,EMM,
Jo,B8_1,1/13/2021 11:00,56,EMM,
Jo,B8_1,1/14/2021 11:00,55,EMM,
Jo,B8_1,1/15/2021 11:00,62,EMM,
Jo,B8_1,1/16/2021 11:00,62,EMM,
Jo,B8_1,1/17/2021 11:00,62,EMM,
Jo,B8_1,1/18/2021 11:00,60,EMM,
Jo,B8_1,1/19/2021 11:00,85,EMM,
Jo,B8_1,1/20/2021 11:00,85,EMM,
Jo,B8_1,1/21/2021 11:00,83,EMM,
Jo,B8_1,1/22/2021 11:00,80,EMM,
Jo,B8_1,1/23/2021 11:00,78,EMM,
Jo,B8_1,1/24/2021 11:00,76,EMM,
Jo,B8_1,1/25/2021 11:00,75,EMM,
Jo,B8_1,1/26/2021 11:00,75,EMM,
Jo,B8_1,1/27/2021 11:00,75,EMM,
Jo,B8_1,1/28/2021 11:00,75,EMM,
Jo,B8_1,1/29/2021 11:00,75,EMM,
Jo,B8_1,1/30/2021 11:00,75,EMM,
Jo,B8_1,1/31/2021 11:00,75,EMM,
Jo,B8_1,2/1/2021 11:00,75,EMM,
Jo,B8_1,2/2/2021 11:00,75,EMM,
Jo,B8_1,2/3/2021 11:00,75,EMM,
Jo,B8_1,2/4/2021 11:00,75,EMM,
Jo,B8_1,2/5/2021 11:00,75,EMM,
Jo,B8_1,2/6/2021 11:00,75,EMM,
Jo,B8_1,2/7/2021 11:00,75,EMM,
Jo,B8_1,2/8/2021 11:00,75,EMM,
Jo,B8_1,2/9/2021 11:00,75,EMM,
Jo,B8_1,2/10/2021 11:00,75,EMM,
Jo,B8_1,2/11/2021 11:00,75,EMM,
Jo,B8_1,2/12/2021 11:00,73,EMM,
Jo,B8_1,2/13/2021 11:00,73,EMM,
Jo,B8_1,2/14/2021 11:00,73,EMM,
Jo,B8_1,2/15/2021 11:00,73,EMM,
Jo,B8_1,2/16/2021 11:00,73,EMM,
Jo,B8_1,2/17/2021 11:00,73,EMM,
Jo,B8_1,2/18/2021 11:00,73,EMM,
Jo,B8_1,2/19/2021 11:00,77,EMM,
Jo,B8_1,2/20/2021 11:00,80,EMM,
Jo,B8_1,2/21/2021 11:00,80,EMM,
Jo,B8_1,2/22/2021 11:00,80,EMM,
Jo,B8_1,2/23/2021 11:00,80,EMM,
Jo,B8_1,2/24/2021 11:00,80,EMM,
Jo,B8_1,2/25/2021 11:00,85,EMM,
Jo,B8_1,2/26/2021 11:00,86,EMM,
Jo,B8_1,2/27/2021 11:00,85,EMM,
Jo,B8_1,2/28/2021 11:00,90,EMM,
Jo,B8_1,3/1/2021 11:00,90,EMM,
Jo,B8_1,3/2/2021 11:00,89,EMM,
Jo,B8_1,3/3/2021 11:00,87,EMM,
Jo,B8_1,3/4/2021 11:00,92,EMM,
Jo,B8_1,3/5/2021 11:00,92,EMM,
Jo,B8_1,3/6/2021 11:00,89,EMM,
Jo,B8_1,3/7/2021 11:00,88,EMM,
Jo,B8_1,3/8/2021 11:00,87,EMM,
Jo,B8_1,3/9/2021 11:00,87,EMM,
Jo,B8_1,3/10/2021 11:00,86,EMM,
Jo,B8_1,3/11/2021 11:00,85,EMM,
Jo,B8_1,3/12/2021 11:00,86,EMM,
Jo,B8_1,3/13/2021 11:00,85,EMM,
Jo,B8_1,3/14/2021 11:00,85,EMM,
Jo,B8_1,3/15/2021 11:00,85,EMM,
Jo,B8_1,3/16/2021 11:00,85,EMM,
Jo,B8_1,3/17/2021 11:00,85,EMM,
Jo,B8_1,3/18/2021 11:00,85,EMM,
Jo,B8_1,3/19/2021 11:00,87,EMM,
Jo,B8_1,3/20/2021 11:00,87,EMM,
Jo,B8_1,3/21/2021 11:00,88,EMM,
Jo,B8_1,3/22/2021 11:00,88,EMM,
Jo,B8_1,3/23/2021 11:00,88,EMM,
Jo,B8_1,3/24/2021 11:00,87,EMM,
Jo,B8_1,3/25/2021 11:00,87,EMM,
Jo,B8_1,3/26/2021 11:00,87,EMM,
Jo,B8_1,3/27/2021 11:00,90,EMM,
Jo,B8_1,3/28/2021 11:00,91,EMM,
Jo,B8_1,3/29/2021 11:00,90,EMM,
Jo,B8_1,3/30/2021 11:00,89,EMM,
Jo,B8_1,3/31/2021 11:00,88,EMM,
Jo,B8_1,4/1/2021 11:00,91,EMM,
Jo,B8_1,4/2/2021 11:00,93,EMM,
Jo,B8_1,4/3/2021 11:00,92,EMM,
Jo,B8_1,4/4/2021 11:00,91,EMM,
Jo,B8_1,4/5/2021 11:00,91,EMM,
Jo,B8_1,4/6/2021 11:00,101,EMM,
Jo,B8_1,4/7/2021 11:00,99,EMM,
Jo,B8_1,4/8/2021 11:00,98,EMM,
Jo,B8_1,4/9/2021 11:00,100,EMM,
Jo,B8_1,4/10/2021 11:00,98,EMM,
Jo,B8_1,4/11/2021 11:00,98,EMM,
Jo,B8_1,4/12/2021 11:00,97,EMM,
Jo,B8_1,4/13/2021 11:00,95,EMM,
Jo,B8_1,4/14/2021 11:00,94,EMM,
Jo,B8_1,4/15/2021 11:00,93,EMM,
Jo,B8_1,4/16/2021 11:00,92,EMM,
Jo,B8_1,4/17/2021 11:00,88,EMM,
Jo,B8_1,4/18/2021 11:00,86,EMM,
Jo,B8_1,4/19/2021 11:00,84,EMM,
Jo,B8_1,4/20/2021 11:00,81,EMM,
Jo,B8_1,4/21/2021 11:00,78,EMM,
Jo,B8_1,4/22/2021 11:00,77,EMM,
Jo,B8_1,4/23/2021 11:00,77,EMM,
Jo,B8_1,4/24/2021 11:00,77,EMM,
Jo,B8_1,4/25/2021 11:00,75,EMM,
Jo,B8_1,4/26/2021 11:00,73,EMM,
Jo,B8_1,4/27/2021 11:00,71,EMM,
Jo,B8_1,4/28/2021 11:00,71,EMM,
Jo,B8_1,4/29/2021 11:00,71,EMM,
Jo,B8_1,4/30/2021 11:00,70,EMM,
Jo,B8_1,10/1/2021 11:00,5,EMM,
Jo,B8_1,10/2/2021 11:00,10,EMM,
Jo,B8_1,10/3/2021 11:00,15,EMM,
Jo,B8_1,10/4/2021 11:00,15,EMM,
Jo,B8_1,10/5/2021 11:00,15,EMM,
Jo,B8_1,10/6/2021 11:00,13,EMM,
Jo,B8_1,10/7/2021 11:00,11,EMM,
Jo,B8_1,10/8/2021 11:00,10,EMM,
Jo,B8_1,10/9/2021 11:00,10,EMM,
Jo,B8_1,10/10/2021 11:00,10,EMM,
Jo,B8_1,10/11/2021 11:00,10,EMM,
Jo,B8_1,10/12/2021 11:00,30,EMM,
Jo,B8_1,10/13/2021 11:00,27,EMM,
Jo,B8_1,10/14/2021 11:00,25,EMM,
Jo,B8_1,10/15/2021 11:00,23,EMM,
Jo,B8_1,10/16/2021 11:00,22,EMM,
Jo,B8_1,10/17/2021 11:00,20,EMM,
Jo,B8_1,10/18/2021 11:00,20,EMM,
Jo,B8_1,10/19/2021 11:00,20,EMM,
Jo,B8_1,10/20/2021 11:00,20,EMM,
Jo,B8_1,10/21/2021 11:00,20,EMM,
Jo,B8_1,10/22/2021 11:00,19,EMM,
Jo,B8_1,10/23/2021 11:00,18,EMM,
Jo,B8_1,10/24/2021 11:00,18,EMM,
Jo,B8_1,10/25/2021 11:00,18,EMM,
Jo,B8_1,10/26/2021 11:00,18,EMM,
Jo,B8_1,10/27/2021 11:00,18,EMM,
Jo,B8_1,10/28/2021 11:00,18,EMM,
Jo,B8_1,10/29/2021 11:00,18,EMM,
Jo,B8_1,10/30/2021 11:00,18,EMM,
Jo,B8_1,10/31/2021 11:00,18,EMM,
Jo,B8_1,11/1/2021 11:00,18,EMM,
Jo,B8_1,11/2/2021 11:00,17,EMM,
Jo,B8_1,11/3/2021 11:00,17,EMM,
Jo,B8_1,11/4/2021 11:00,17,EMM,
Jo,B8_1,11/5/2021 11:00,18,EMM,
Jo,B8_1,11/6/2021 11:00,18,EMM,
Jo,B8_1,11/7/2021 11:00,18,EMM,
Jo,B8_1,11/8/2021 11:00,18,EMM,
Jo,B8_1,11/9/2021 11:00,19,EMM,
Jo,B8_1,11/10/2021 11:00,20,EMM,
Jo,B8_1,11/11/2021 11:00,19,EMM,
Jo,B8_1,11/12/2021 11:00,21,EMM,
Jo,B8_1,11/13/2021 11:00,21,EMM,
Jo,B8_1,11/14/2021 11:00,21,EMM,
Jo,B8_1,11/15/2021 11:00,21,EMM,
Jo,B8_1,11/16/2021 11:00,21,EMM,
Jo,B8_1,11/17/2021 11:00,37,EMM,
Jo,B8_1,11/18/2021 11:00,37,EMM,
Jo,B8_1,11/19/2021 11:00,37,EMM,
Jo,B8_1,11/20/2021 11:00,35,EMM,
Jo,B8_1,11/21/2021 11:00,34,EMM,
Jo,B8_1,11/22/2021 11:00,34,EMM,
Jo,B8_1,11/23/2021 11:00,34,EMM,
Jo,B8_1,11/24/2021 11:00,36,EMM,
Jo,B8_1,11/25/2021 11:00,45,EMM,
Jo,B8_1,11/26/2021 11:00,42,EMM,
Jo,B8_1,11/27/2021 11:00,40,EMM,
Jo,B8_1,11/28/2021 11:00,40,EMM,
Jo,B8_1,11/29/2021 11:00,40,EMM,
Jo,B8_1,11/30/2021 11:00,40,EMM,
Jo,B8_1,12/1/2021 11:00,40,EMM,
Jo,B8_1,12/2/2021 11:00,40,EMM,
Jo,B8_1,12/3/2021 11:00,40,EMM,
Jo,B8_1,12/4/2021 11:00,40,EMM,
Jo,B8_1,12/5/2021 11:00,40,EMM,
Jo,B8_1,12/6/2021 11:00,NA,EMM,"Black photo, can't see snow"
Jo,B8_1,12/7/2021 11:00,40,EMM,"very dark photo, hard to see"
Jo,B8_1,12/8/2021 11:00,40,EMM,"very dark photo, hard to see"
Jo,B8_1,12/9/2021 11:00,40,EMM,"very dark photo, hard to see"
Jo,B8_1,12/10/2021 11:00,NA,EMM,"Black photo, can't see snow"
Jo,B8_1,12/11/2021 11:00,NA,EMM,
Jo,B8_1,12/12/2021 11:00,NA,EMM,
Jo,B8_1,12/13/2021 11:00,NA,EMM,
Jo,B8_1,12/14/2021 11:00,NA,EMM,
Jo,B8_1,12/15/2021 11:00,NA,EMM,
Jo,B8_1,12/16/2021 11:00,NA,EMM,
Jo,B8_1,12/17/2021 11:00,NA,EMM,
Jo,B8_1,12/18/2021 11:00,NA,EMM,
